"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"46";1;1;1;0;1;1;1;1;0;0;0;0;0;0;0
"47";1;1;0;0;0;1;1;0;0;0;1;0;1;0;0
"48";0;1;1;0;1;0;1;1;1;0;1;0;0;0;0
"49";1;1;0;1;0;1;1;1;0;0;0;0;0;1;0
"50";1;1;0;1;1;0;0;1;0;0;1;0;1;0;0
"51";1;1;1;0;1;0;0;1;1;1;0;0;0;0;0
"52";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"53";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"54";1;1;0;0;1;0;0;0;1;1;1;0;0;0;0
"55";1;0;0;0;1;0;1;1;1;1;0;0;0;1;0
"56";1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"57";1;1;1;0;1;1;1;0;0;0;1;0;1;0;0
"58";1;0;0;0;0;1;1;1;1;0;1;0;1;1;0
"59";0;0;1;0;1;0;1;1;0;0;1;1;1;0;0
"60";0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
"61";1;0;0;0;1;1;1;0;0;0;1;0;0;0;0
"62";1;1;0;1;1;1;0;1;0;1;0;0;1;0;0
"63";1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
"64";1;1;0;1;1;0;1;1;1;1;1;0;0;1;1
"65";1;1;0;0;1;0;1;1;0;1;1;0;0;0;0
"66";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
"67";1;1;0;0;0;1;1;1;1;0;1;0;1;0;0
"68";1;0;0;0;1;0;1;1;1;0;1;0;1;0;0
"69";0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
"70";0;0;0;0;1;0;1;0;1;0;1;0;0;1;0
"71";1;1;0;0;1;1;1;1;1;1;0;1;0;1;0
"72";0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
"73";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0
"74";0;0;0;1;1;1;1;1;1;1;0;0;0;1;0
"75";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
"76";0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
"77";1;1;0;1;0;0;1;0;1;1;1;0;1;0;0
"78";1;1;0;0;0;0;0;1;0;1;0;0;0;0;0
"79";1;1;1;1;1;0;1;1;1;1;1;0;1;1;1
"80";1;0;1;0;1;1;1;1;0;0;0;0;1;0;0
"81";0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
"82";0;0;1;0;1;0;0;1;0;0;1;0;1;0;0
"83";0;1;0;0;1;1;0;1;1;0;1;0;1;0;0
"84";1;1;0;0;0;1;1;1;1;0;1;0;0;0;0
"85";1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"86";1;1;0;1;1;1;0;1;0;0;1;0;1;1;0
"87";0;1;0;0;1;0;0;1;1;0;0;0;0;0;0
"88";0;1;0;0;1;0;0;1;0;1;0;0;1;0;1
"89";0;0;0;0;1;0;1;0;0;0;1;0;1;0;1
"90";0;1;0;1;0;0;1;0;0;1;0;1;0;0;0
"91";0;1;0;0;0;1;0;1;0;0;1;0;0;0;0
"92";1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
"93";1;0;0;0;0;0;1;1;0;0;0;0;1;1;0
"94";0;1;0;0;1;1;1;1;1;1;1;0;0;0;0
"95";0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
"96";1;1;0;1;1;1;1;1;0;0;1;1;1;1;0
"97";1;1;0;0;1;0;1;0;0;1;1;1;1;0;0
"98";1;1;1;0;0;0;0;0;1;0;1;0;1;0;0
"99";0;0;1;0;0;0;1;1;1;0;0;0;1;0;0
"100";0;1;1;0;1;0;0;0;0;1;1;0;1;1;0
"101";0;1;1;0;0;0;0;1;0;0;1;0;1;0;0
"102";1;1;0;0;1;1;1;1;0;1;1;1;1;1;0
"103";1;0;0;1;0;1;0;0;0;1;1;1;1;1;0
"104";0;1;1;0;1;0;1;1;0;1;1;0;1;0;0
"105";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
"106";0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
"107";1;0;0;1;0;1;0;0;0;0;0;0;1;1;0
"108";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";0;0;0;0;1;0;1;0;0;0;0;0;1;1;0
"110";1;1;0;1;1;1;1;1;0;1;1;1;1;0;1
"111";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"112";0;1;1;0;1;1;0;0;1;0;0;1;0;0;1
"113";0;1;0;0;1;0;1;0;0;0;0;0;1;0;0
"114";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"115";1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"116";0;1;0;0;0;0;0;1;0;0;1;0;1;0;0
"117";0;0;1;0;0;0;1;1;0;0;0;0;1;0;0
"118";0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
"119";1;1;1;1;1;0;1;0;0;1;0;1;0;0;1
"120";1;1;1;0;0;0;0;1;1;0;1;1;1;0;0
"121";1;1;0;0;1;0;1;1;1;1;1;1;0;0;0
"122";1;1;0;1;1;1;0;1;0;0;0;0;1;1;0
"123";1;0;0;1;1;1;0;0;0;0;0;0;1;0;0
"124";1;1;0;0;0;0;1;1;0;0;1;0;0;1;0
"125";1;0;0;0;1;0;1;0;0;0;0;0;0;0;1
"126";1;1;0;0;1;1;1;1;1;1;1;0;1;0;1
"127";0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
"128";0;0;0;0;1;1;1;1;0;0;1;0;0;1;0
"129";0;1;1;0;1;0;0;1;1;1;1;0;0;0;0
"130";1;0;0;0;1;0;1;0;1;1;1;0;0;0;0
"131";0;0;0;1;0;1;1;0;1;0;0;0;0;0;0
"132";1;1;1;0;1;0;0;1;0;0;0;0;1;0;0
"133";0;1;1;0;1;1;0;1;0;1;0;0;0;0;0
"134";0;1;0;0;1;0;1;1;0;1;1;0;0;0;0
"135";0;0;0;0;0;0;1;1;0;0;0;0;1;0;1
"136";0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
"137";0;0;0;0;0;1;1;0;0;0;1;0;0;1;0
"138";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"139";0;0;0;1;1;0;1;0;0;0;1;1;1;0;0
"140";1;1;0;1;1;0;0;0;1;0;0;0;0;0;0
"141";0;0;0;1;1;0;0;1;1;1;1;0;0;0;0
"142";0;1;0;1;0;1;0;1;0;1;1;0;1;1;0
"143";0;0;1;1;0;1;1;1;0;1;1;1;0;0;0
"144";0;1;0;0;1;1;1;1;0;0;0;0;0;1;0
"145";0;0;0;0;0;1;1;1;0;0;1;1;0;1;0
"146";1;1;1;1;1;1;0;1;1;0;0;1;0;0;0
"147";1;1;1;0;1;0;1;0;0;0;0;1;0;0;0
"148";1;1;0;0;1;0;0;1;0;0;1;0;0;0;0
"149";1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"150";1;1;0;1;1;1;1;1;0;1;1;0;0;0;1
"151";1;1;1;0;1;1;1;1;1;0;1;0;0;0;0
"152";0;1;0;0;1;1;1;0;1;0;1;0;0;0;0
"153";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"154";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
"155";0;1;0;0;1;0;1;1;0;1;1;0;1;1;0
"156";1;1;1;0;1;0;1;0;0;0;1;0;0;0;1
"157";0;1;1;0;1;0;0;1;1;0;0;0;0;0;0
"158";1;1;0;1;1;1;1;1;0;1;1;1;1;1;1
"159";0;1;1;1;1;1;1;1;0;0;1;0;0;0;0
"160";1;1;1;1;1;0;1;1;1;1;1;0;0;1;0
"161";0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
"162";1;1;0;0;1;1;1;1;1;1;1;0;1;0;0
"163";1;0;0;1;1;1;1;1;0;0;1;0;1;0;0
"164";1;1;1;0;0;1;1;1;1;1;0;1;1;0;0
"165";1;1;1;0;1;0;1;1;1;1;1;0;1;1;1
"166";0;1;0;0;1;0;1;1;0;0;1;0;0;1;0
"167";1;1;0;0;0;1;0;1;1;0;1;0;0;0;0
"168";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0
"169";0;1;0;1;1;1;1;0;0;1;1;0;0;0;0
"170";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"171";1;0;0;0;1;0;1;1;0;0;1;0;1;0;0
"172";1;1;0;0;1;0;1;1;0;1;0;0;1;0;0
"173";1;1;0;0;0;1;1;1;0;1;0;0;1;0;0
"174";1;0;0;0;0;1;0;1;0;0;0;0;1;0;0
"175";1;1;0;0;1;0;1;0;1;0;0;1;1;0;0
"176";1;0;1;0;0;0;0;1;1;0;0;0;0;1;0
"177";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"178";1;1;1;0;1;1;0;1;1;1;0;0;0;0;1
"179";1;0;1;0;0;0;1;1;0;0;1;0;1;1;0
"180";1;0;0;0;0;1;1;1;0;0;0;0;1;0;0
"181";0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
"182";1;1;0;0;0;0;1;1;0;1;1;0;0;1;0
"183";1;1;0;1;1;1;1;1;1;1;0;0;1;1;0
"184";1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
"185";1;1;1;0;0;0;1;1;0;0;0;1;1;0;0
"186";1;1;0;0;1;0;1;1;1;1;1;1;0;0;0
"187";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"188";1;1;0;0;1;0;1;0;0;0;1;0;1;0;0
"189";1;1;1;0;0;0;1;0;0;0;1;0;1;0;0
"190";0;0;0;0;0;0;1;1;0;1;1;1;0;1;0
"191";1;1;0;0;1;1;0;1;0;0;0;0;1;0;0
"192";1;1;1;0;0;1;1;0;0;1;0;0;0;1;0
"193";0;1;1;1;0;1;1;1;0;1;1;0;0;0;0
"194";1;1;0;1;1;1;1;1;1;0;1;1;1;1;0
"195";1;1;0;1;1;0;0;1;1;0;1;0;0;0;0
"196";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"197";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0
"198";1;1;0;0;1;1;0;1;1;1;0;1;0;0;0
"199";0;0;0;0;0;1;1;1;1;0;1;1;1;0;0
"200";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"201";0;1;0;1;0;1;0;0;1;1;1;1;0;0;0
"202";1;1;1;1;1;1;1;1;1;1;1;0;1;1;0
"203";1;1;1;1;1;1;1;1;1;1;1;0;1;1;0
"204";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"205";1;1;1;0;1;1;1;1;1;0;1;1;1;0;1
"206";0;1;0;1;1;0;1;1;1;0;1;0;0;1;1
"207";0;1;0;0;1;1;0;1;1;1;1;0;1;0;1
"208";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"209";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"210";1;1;1;0;1;1;1;1;0;1;1;0;1;1;0
"211";1;0;1;0;1;0;1;0;0;0;0;0;1;0;0
"212";1;1;0;0;0;0;0;0;1;1;1;0;0;0;0
"213";1;0;0;0;1;1;0;1;0;1;0;0;0;1;0
"214";0;1;0;1;0;0;1;0;1;0;0;0;0;0;0
"215";1;1;1;0;0;1;1;1;1;1;1;1;1;0;1
"216";1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"217";0;1;0;0;0;0;1;1;0;0;0;1;0;1;1
"218";1;1;1;0;0;1;1;0;1;0;1;0;1;1;0
"219";1;1;0;0;1;1;1;1;1;1;1;0;0;1;1
"220";1;0;1;0;1;1;1;1;1;1;1;1;1;1;0
"221";1;1;1;1;1;1;1;1;0;1;1;0;1;1;1
"222";0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
"223";1;1;1;0;1;1;0;0;0;1;0;1;1;0;0
"224";1;1;1;1;1;0;1;1;1;1;1;1;1;0;0
"225";0;1;1;1;1;1;1;1;0;1;1;0;0;1;0
"226";1;1;1;0;0;1;1;1;0;0;1;0;1;0;0
"227";1;1;1;0;1;1;1;1;0;1;1;0;1;1;0
"228";0;1;0;0;1;0;1;1;0;1;0;0;0;0;0
"229";0;1;0;0;0;1;1;1;0;0;1;0;1;0;0
"230";1;1;1;0;1;1;1;1;1;1;1;0;1;1;0
"231";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"233";0;1;1;0;1;1;1;1;0;1;0;1;1;1;0
"234";1;0;0;0;1;1;1;1;1;1;0;0;0;1;0
"235";1;1;1;1;1;0;1;1;1;1;1;1;1;0;0
"236";1;0;0;0;1;1;1;1;1;1;1;0;1;0;0
"237";0;1;0;1;1;1;1;1;0;1;0;0;0;0;0
"238";1;0;1;0;0;1;0;1;0;0;1;1;0;0;0
"239";1;1;1;0;1;0;1;1;1;1;1;0;1;0;0
"240";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"241";1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
"242";1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
"243";1;0;1;0;1;1;0;1;0;1;0;0;0;0;0
"244";1;1;0;1;1;0;0;1;0;0;0;0;1;0;0
"245";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"246";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"247";1;1;1;0;1;0;1;1;0;0;0;0;0;0;0
"248";1;1;1;0;1;1;0;0;0;0;1;1;1;0;1
"249";1;1;1;0;1;0;0;0;0;0;0;0;1;0;0
"250";1;0;0;1;0;0;0;0;1;0;1;0;0;0;1
"251";1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
"252";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"253";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"254";1;0;1;0;0;1;1;1;1;0;0;0;0;1;0
"255";0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
"256";0;1;0;0;1;0;1;1;0;1;1;0;1;0;0
"257";0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
"258";1;1;1;1;1;1;1;1;1;0;1;0;1;1;0
"259";1;1;0;0;1;0;0;0;0;1;1;1;0;0;0
"260";1;1;0;1;1;1;0;0;0;0;1;0;1;0;0
"261";1;1;0;1;0;0;1;1;0;0;1;0;0;0;0
"262";1;1;0;0;1;0;1;1;0;0;1;0;1;0;0
"263";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"264";1;1;1;0;1;1;1;1;0;0;1;0;0;1;0
"265";1;1;1;1;1;1;1;1;0;1;1;0;0;1;1
"266";1;1;0;0;1;1;0;1;1;0;1;1;0;0;0
"267";1;1;1;1;1;1;1;1;0;0;0;1;1;1;0
"268";1;1;1;0;1;1;1;1;1;1;1;1;1;0;0
"269";1;1;0;0;1;0;0;1;0;0;1;0;1;0;1
"270";1;1;0;1;0;1;0;1;0;0;0;0;1;0;0
"271";1;1;0;0;1;0;1;1;0;0;0;0;1;0;1
"272";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"273";0;1;0;0;1;1;1;0;1;0;0;0;0;0;0
"274";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"275";1;0;0;1;0;0;1;1;1;0;1;1;1;0;1
"276";1;0;0;1;1;1;0;1;0;1;1;1;1;0;1
"277";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"278";1;1;1;1;1;0;1;1;1;1;1;0;1;0;1
"279";1;1;0;1;1;0;1;0;0;1;1;1;1;0;1
"280";0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
"281";0;1;0;0;1;0;0;0;0;0;1;0;1;1;0
"282";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
