"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"97";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"98";1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"99";0;1;1;0;0;1;0;1;0;0;0;0;1;0;1
"100";0;1;1;0;1;1;1;0;0;1;0;0;0;0;1
"101";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"102";1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
"103";0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
"104";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"105";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"106";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"107";1;1;1;0;1;1;1;1;0;0;1;0;1;0;1
"108";1;1;1;1;0;1;0;1;0;0;1;1;0;0;0
"109";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"110";0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
"111";0;0;1;0;0;0;0;1;1;1;0;0;0;0;0
"112";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"113";0;1;0;0;0;1;1;1;0;0;0;0;1;0;0
"114";1;1;1;1;1;1;1;1;1;1;0;0;0;1;1
"115";0;1;1;0;0;0;1;0;0;1;0;0;0;0;0
"116";0;1;1;1;1;1;1;1;0;0;1;0;0;1;0
"117";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"118";1;1;1;1;1;1;1;1;1;1;1;0;0;1;0
"119";0;1;0;0;1;1;0;1;0;0;1;0;0;0;0
"120";0;1;1;0;0;1;1;0;0;0;0;0;0;1;0
"121";1;1;1;0;1;1;1;1;1;1;0;0;1;0;1
"122";0;1;1;0;0;1;0;1;0;0;0;0;0;0;1
"123";1;1;1;0;1;1;1;1;1;1;1;0;1;0;1
"124";1;1;1;0;1;1;1;1;1;1;0;0;0;0;0
"125";1;1;1;0;0;1;0;1;0;0;0;0;0;0;0
"126";0;0;1;0;0;1;0;1;0;1;0;0;0;0;0
"127";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"128";0;1;1;1;0;1;1;1;0;0;0;0;0;0;1
"129";1;1;1;1;1;1;1;1;0;1;0;0;0;0;0
"130";1;1;1;1;1;1;1;1;0;1;1;1;0;1;0
"131";0;1;1;0;0;1;1;0;0;1;0;0;0;0;0
"132";1;1;1;0;1;1;1;1;0;1;1;1;1;1;1
"133";0;1;1;0;0;0;1;0;0;0;0;1;0;0;0
"134";0;1;1;0;0;1;0;1;0;0;1;0;0;0;0
"135";1;0;1;0;0;1;1;1;0;1;0;0;0;0;0
"136";0;1;1;1;1;1;1;1;1;1;1;0;1;0;0
"137";0;1;1;1;1;1;1;1;0;0;1;0;0;0;0
"138";0;0;1;0;0;1;1;1;0;0;1;0;0;1;0
"139";1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
"140";1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
"141";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"142";0;1;0;0;0;1;1;1;0;1;0;0;0;0;0
"143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
"145";0;0;1;0;0;1;1;1;0;0;0;0;0;0;0
"146";1;1;1;0;1;1;1;1;0;0;1;0;1;0;0
"147";0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
"148";0;1;1;0;0;1;1;0;1;0;0;0;0;0;0
"149";0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
"150";0;1;1;0;0;1;1;1;1;1;0;0;0;0;0
"151";1;1;1;1;1;1;1;1;0;1;1;0;1;1;1
"152";1;1;1;1;1;1;1;1;0;1;0;1;0;1;0
"153";1;1;1;0;1;1;1;1;1;1;1;1;1;0;1
"154";0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
"155";0;0;1;0;1;1;0;1;0;0;0;0;0;0;0
"156";0;1;1;0;1;1;1;1;0;1;0;0;0;0;1
"157";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"158";0;1;1;0;0;1;0;1;0;0;0;0;0;0;1
"159";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"160";0;0;1;0;1;1;1;1;0;0;0;0;1;0;0
"161";0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
"162";0;1;0;0;0;1;1;0;0;0;0;0;0;0;1
"163";0;1;1;0;0;1;1;1;0;1;1;0;0;0;1
"164";0;1;1;0;1;1;1;1;0;1;1;0;0;0;1
"165";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"166";0;1;1;0;1;1;1;1;0;0;0;0;0;0;0
"167";1;1;1;0;1;1;1;1;1;1;1;0;1;1;0
"168";0;0;1;0;1;1;1;0;0;0;0;0;0;0;0
"169";0;1;1;0;0;1;1;0;1;0;1;0;0;0;0
"170";0;1;1;0;0;1;0;0;0;1;0;0;0;0;0
"171";1;1;1;0;0;1;1;0;0;0;0;0;0;0;1
"172";0;1;1;0;1;1;1;1;1;1;1;0;1;0;1
"173";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"174";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"175";0;1;1;0;0;1;0;1;0;1;1;0;0;0;0
"176";0;1;1;0;1;1;1;0;1;0;0;0;0;0;0
"177";0;1;1;1;1;1;1;1;0;1;1;0;0;0;0
"178";0;1;1;0;0;1;1;1;0;0;0;0;0;1;1
"179";0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
"180";0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
"181";0;1;1;0;1;1;1;1;0;0;0;0;0;0;0
"182";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"183";1;1;1;0;1;1;1;1;1;1;0;0;0;1;0
"184";0;1;0;0;1;1;1;0;0;0;0;0;0;0;0
"185";1;1;1;0;0;1;1;1;0;0;0;0;0;0;0
"186";0;1;1;1;1;1;0;1;0;0;0;0;0;0;0
"187";0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
"188";1;1;1;1;1;1;1;1;0;1;0;0;0;0;0
"189";0;1;1;0;1;1;1;1;0;0;0;0;1;0;0
"190";0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
"191";1;1;1;1;1;1;1;1;0;1;1;1;1;0;1
"192";0;1;1;1;1;0;1;0;0;0;1;0;0;0;1
"193";0;1;1;0;0;1;0;0;0;1;0;0;0;0;0
"194";1;1;1;0;1;1;1;1;0;0;0;0;0;0;1
"195";0;1;1;1;1;1;1;1;1;1;1;0;1;0;0
"196";1;1;1;1;1;1;1;1;0;1;1;1;1;0;1
"197";0;1;0;0;0;1;0;1;0;1;0;0;0;0;1
"198";0;1;1;0;0;1;0;1;1;1;1;0;0;0;0
"199";0;0;1;0;1;1;1;1;0;1;1;0;0;0;1
"200";0;1;1;0;1;1;1;1;0;1;1;0;0;0;1
"201";0;1;1;0;1;1;1;1;0;1;0;1;1;1;1
"202";0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
"203";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"204";0;1;1;0;1;1;0;0;0;0;0;0;0;0;0
"205";0;1;1;1;1;1;1;1;0;1;1;0;0;0;0
"206";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"208";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"209";0;1;0;0;1;0;0;0;1;0;0;0;1;1;0
"210";1;1;1;0;1;1;1;0;0;0;1;0;0;0;0
"211";0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
"212";0;1;1;0;0;1;0;1;0;0;0;0;0;0;0
"213";0;1;1;0;1;1;1;0;0;1;0;0;0;0;0
"214";0;1;1;0;1;1;1;1;1;1;0;0;0;0;0
"215";0;1;1;0;0;1;1;1;0;0;0;1;0;0;0
"216";0;1;1;1;1;1;1;1;1;1;0;0;1;1;0
"217";1;1;1;0;0;1;0;1;0;0;0;0;0;0;0
"218";0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
"219";1;1;1;0;1;1;1;1;0;1;0;0;1;1;0
"220";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"221";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"222";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"223";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"224";0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
"225";0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
"226";0;1;1;0;1;1;1;1;0;0;1;0;0;1;0
"227";0;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"228";0;1;1;0;1;1;1;1;0;0;0;0;0;0;0
"229";0;1;1;0;1;1;0;0;0;0;0;0;0;0;0
"230";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"231";0;1;0;0;0;1;1;1;0;0;0;0;0;0;1
"232";0;1;1;0;0;1;1;1;0;0;1;0;1;0;1
"233";0;1;1;0;0;1;1;1;0;0;1;0;0;0;0
"234";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"235";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"236";0;0;1;0;1;1;1;0;0;0;1;0;0;0;0
"237";0;1;1;0;1;1;1;1;0;1;0;0;0;0;1
"238";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"239";1;1;1;0;1;0;0;1;0;0;0;0;0;0;0
"240";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"241";0;1;1;0;1;1;1;1;0;1;0;0;0;0;0
"242";1;1;0;0;1;1;1;0;0;0;0;0;0;0;0
"243";0;1;1;0;1;1;1;0;0;0;0;0;0;0;0
"244";0;1;1;1;0;1;1;1;1;1;1;0;1;0;0
"245";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"246";0;0;1;0;0;1;1;1;0;0;0;0;0;0;0
"247";0;1;0;0;1;1;1;0;0;0;0;0;0;0;0
"248";1;1;1;1;1;1;1;1;0;1;1;0;1;0;0
"249";1;1;1;0;0;1;1;0;0;0;0;1;0;0;0
"250";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"251";1;1;1;1;1;1;1;1;1;1;1;0;0;1;1
"252";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
"253";0;1;0;0;0;1;1;0;0;1;0;0;0;0;0
"254";0;1;1;0;1;1;1;1;0;1;0;0;1;0;0
"255";0;1;1;0;0;1;1;0;0;1;1;0;0;0;1
"256";1;1;1;1;1;1;1;1;1;1;1;0;1;0;1
"257";1;1;1;0;0;1;0;0;0;0;1;0;0;0;0
"258";0;1;1;0;1;1;1;1;0;0;1;0;0;0;1
"259";0;1;1;0;1;0;1;0;0;1;0;0;0;0;0
"260";0;1;1;0;1;1;0;1;0;0;0;0;0;0;0
"261";0;1;1;0;1;1;1;1;0;1;0;1;1;0;0
"262";1;1;1;0;1;1;1;1;1;1;1;0;1;0;0
"263";1;1;1;1;1;1;0;1;0;1;0;0;0;0;0
"264";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"265";0;1;1;0;1;1;1;1;0;0;0;0;0;1;0
"266";0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
"267";0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
"268";0;1;1;0;0;1;0;0;0;1;0;0;0;0;0
"269";0;1;0;1;1;1;1;1;0;1;0;0;0;0;1
"270";0;1;1;0;1;1;1;1;0;0;0;0;0;0;1
"271";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"272";0;1;0;1;1;0;0;1;0;0;0;0;0;0;0
"273";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"274";0;1;1;0;1;1;1;1;0;1;0;0;1;0;0
"275";1;1;1;1;1;1;1;1;0;1;1;1;1;1;0
"276";1;1;1;1;1;1;1;1;0;1;1;0;0;1;1
"277";0;1;1;0;0;1;0;0;0;0;1;0;0;0;0
"278";1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
"279";1;1;1;0;1;1;1;1;1;1;1;0;1;0;1
"280";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"281";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"282";1;1;1;1;1;1;1;1;0;1;0;0;1;0;1
"283";1;1;1;0;1;1;1;1;0;1;0;1;0;0;1
"284";0;1;1;1;1;1;1;1;1;1;0;0;1;1;1
"285";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"286";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
"287";1;1;1;0;1;1;1;1;0;1;0;0;0;0;0
