"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"259";1;0;1;0;0;1;1;0;0;0;0;0;0;1;0
"260";0;1;1;0;0;1;0;1;0;0;0;1;0;0;0
"261";0;1;1;0;1;1;1;1;0;1;1;0;1;0;0
"262";1;1;1;0;1;1;1;1;0;0;0;1;1;1;1
"263";1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
"264";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"265";0;1;1;1;0;1;0;0;1;1;0;0;1;0;0
"266";0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
"267";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"268";0;1;0;1;0;0;1;0;0;0;0;0;0;0;1
"269";0;1;1;0;1;1;1;1;0;0;1;0;0;1;0
"270";1;1;0;0;1;1;1;0;0;0;0;1;1;0;0
"271";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"272";0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
"273";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"274";1;1;1;1;1;1;1;0;0;1;0;0;0;0;0
"275";1;1;1;1;1;1;1;1;0;1;1;1;1;1;0
"276";1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
"277";0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
"278";1;1;1;0;1;1;1;1;1;1;1;1;1;1;0
"279";1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
"280";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"281";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"282";0;1;1;1;1;1;1;1;1;1;0;1;0;0;1
"283";1;0;1;1;0;1;1;1;1;1;0;0;1;0;1
"284";0;1;1;1;1;1;1;1;0;1;0;1;1;1;1
"285";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"286";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
"287";0;1;0;0;1;1;1;1;0;1;1;0;0;1;0
