"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"137";0;1;0;0;1;1;1;0;0;1;0;1;1;1;0
"138";0;0;0;0;0;0;0;1;1;1;1;0;1;1;0
"139";0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
"140";1;0;0;0;0;0;0;0;1;1;1;1;0;0;1
"141";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"142";0;0;0;0;1;0;1;1;0;0;0;0;1;1;0
"143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
"145";0;0;0;1;0;1;0;0;1;0;0;1;0;0;0
"146";0;1;1;1;1;1;1;1;1;0;0;0;1;0;0
"147";1;0;0;0;0;1;0;0;0;1;0;0;0;1;1
"148";0;0;1;1;0;0;0;0;0;0;0;1;0;1;1
"149";1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"150";0;1;1;1;1;0;0;0;1;1;0;0;0;1;0
"151";1;0;0;1;1;1;1;1;1;1;1;1;1;1;1
"152";1;0;1;1;0;1;1;1;1;1;1;1;0;1;0
"153";1;0;1;0;1;1;1;1;1;1;1;1;1;1;1
"154";1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
"155";0;1;0;0;1;0;0;0;1;0;0;0;0;1;0
"156";0;0;0;0;1;1;0;1;1;1;0;1;1;1;0
"157";0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
"158";0;0;0;1;0;0;1;1;0;0;0;1;0;1;0
"159";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"160";0;1;1;0;0;1;0;0;1;1;1;0;0;0;0
"161";0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
"162";0;1;0;0;0;0;1;1;0;1;0;0;0;0;0
"163";1;0;0;1;0;0;1;0;0;1;1;1;0;1;1
"164";0;1;0;1;0;1;0;0;1;1;1;0;1;1;1
"165";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"166";1;1;1;0;0;0;0;1;0;0;1;0;0;0;1
"167";1;1;1;1;1;1;1;1;1;0;1;0;1;0;1
"168";0;0;0;0;0;0;1;0;0;0;1;0;1;1;0
"169";0;0;0;1;0;0;1;1;0;0;1;1;1;0;0
"170";0;1;0;1;0;0;1;0;0;0;0;0;1;0;0
"171";1;1;1;1;1;0;0;0;0;0;0;1;0;0;0
"172";1;1;1;1;1;1;0;1;0;0;1;0;1;1;1
"173";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"174";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"175";1;0;0;1;0;0;1;0;0;0;0;1;1;1;0
"176";0;0;1;1;1;0;0;1;0;1;0;0;1;0;0
"177";0;1;0;0;1;0;1;1;1;0;1;1;1;0;1
"178";0;1;0;0;0;0;1;1;0;1;0;0;1;1;1
"179";0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"180";0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
"181";1;0;0;0;0;0;0;1;0;1;1;0;0;1;1
"182";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"183";1;1;0;1;0;1;1;0;1;0;1;1;0;1;1
"184";0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
"185";0;1;1;1;1;0;0;0;0;1;0;0;0;0;1
"186";0;0;1;0;1;0;1;1;1;0;0;0;1;0;0
"187";1;1;0;0;0;0;0;1;0;0;1;0;1;0;0
"188";1;1;0;1;0;1;1;1;1;1;0;1;0;0;0
"189";1;0;1;0;0;0;1;0;0;0;1;0;1;1;1
"190";0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
"191";1;0;1;1;1;1;1;1;1;0;1;1;1;1;1
"192";0;0;1;1;0;0;0;1;1;0;0;1;1;1;0
"193";0;0;1;0;0;0;1;1;0;0;1;0;0;0;0
"194";1;1;0;0;1;1;0;1;0;0;1;1;1;0;0
"195";1;0;1;1;0;1;0;1;0;1;1;1;1;1;1
"196";1;1;0;1;1;1;1;0;1;1;1;1;1;1;1
"197";0;0;1;0;0;0;0;1;0;0;1;0;0;1;1
"198";0;1;1;1;0;0;0;1;0;1;1;0;0;1;0
"199";1;1;1;1;1;0;0;1;1;0;0;1;0;0;0
"200";1;0;0;0;0;0;1;1;1;1;0;1;1;1;1
"201";1;1;0;0;1;1;1;0;0;1;1;1;1;1;1
"202";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
"203";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"204";1;0;0;1;0;0;0;1;0;0;0;0;0;1;0
"205";1;0;1;1;1;1;0;1;0;0;1;0;1;1;0
"206";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"208";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"209";1;0;0;0;0;1;1;0;0;1;0;0;1;0;0
"210";1;0;0;0;1;1;0;0;0;1;0;0;1;1;1
"211";0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
"212";0;0;0;0;1;0;0;0;0;1;1;0;0;1;0
"213";1;1;0;0;1;0;0;1;1;0;0;0;0;1;0
"214";1;1;1;0;1;0;0;1;1;1;0;0;0;0;1
"215";0;0;0;0;0;1;0;1;0;1;1;1;1;0;0
"216";1;1;1;0;1;0;0;1;1;1;1;1;1;1;0
"217";0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
"218";0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
"219";1;1;1;0;0;1;1;1;1;0;0;1;1;1;0
"220";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"221";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"222";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"223";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"224";0;1;1;0;0;0;0;0;1;0;1;0;1;0;0
"225";1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"226";0;1;0;1;1;0;1;0;1;0;0;1;1;0;1
"227";0;0;0;0;1;1;1;0;0;1;0;0;0;1;0
"228";1;1;0;1;0;1;0;0;0;1;0;0;1;0;0
"229";0;0;1;0;1;1;1;0;0;0;0;0;0;0;0
"230";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"231";0;1;0;0;0;0;0;0;0;1;0;1;0;1;1
"232";1;0;0;0;1;0;0;1;0;1;1;1;1;0;1
"233";1;0;0;1;1;0;0;1;0;0;0;1;1;0;0
"234";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"235";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"236";0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
"237";0;1;1;1;1;0;0;1;0;0;0;0;1;1;1
"238";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"239";0;1;0;0;0;1;0;0;0;1;0;0;0;1;1
"240";0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
"241";0;0;0;1;0;1;1;0;1;0;0;1;1;0;1
"242";1;0;1;0;0;0;0;1;0;0;1;1;0;0;0
"243";0;0;1;0;1;0;1;0;0;1;0;0;0;1;0
"244";0;1;1;0;1;0;1;1;1;1;1;1;0;1;0
"245";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"246";0;1;1;0;0;0;0;0;1;0;0;0;1;0;0
"247";0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
"248";1;1;1;1;1;1;1;0;1;1;0;1;0;0;1
"249";1;0;1;1;0;1;0;0;1;0;0;0;0;1;0
"250";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"251";0;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"252";0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
"253";0;0;0;0;0;1;1;0;0;1;0;0;0;1;0
"254";1;0;1;1;0;1;0;0;0;1;1;0;1;1;0
"255";1;1;0;0;0;1;1;0;1;0;0;1;0;0;1
"256";1;1;1;0;1;1;1;1;1;0;1;1;1;1;1
"257";0;0;0;0;1;0;0;1;0;1;0;0;1;0;1
"258";1;1;1;0;1;1;0;1;1;0;0;1;0;0;0
"259";1;0;0;1;1;1;0;0;0;0;0;0;0;0;1
"260";1;0;0;1;0;0;0;0;0;0;1;0;0;1;1
"261";0;0;0;0;1;1;0;1;1;0;1;1;1;1;1
"262";1;1;1;1;1;0;1;0;0;1;1;1;1;0;1
"263";1;1;0;1;0;0;1;0;0;0;1;1;0;1;1
"264";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"265";1;1;0;0;0;1;1;0;1;0;1;1;0;0;0
"266";0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
"267";1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"268";0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
"269";1;1;1;0;0;1;1;0;1;0;0;1;0;1;0
"270";1;1;1;1;0;0;1;0;0;0;0;1;0;0;1
"271";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"272";1;0;0;1;1;0;0;0;0;0;0;0;0;0;1
"273";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"274";1;0;1;0;1;1;0;0;1;1;0;1;0;1;0
"275";1;1;1;1;0;1;1;1;1;1;0;1;1;1;1
"276";1;1;1;1;1;1;1;0;0;1;1;1;1;0;1
"277";1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
"278";1;0;1;1;1;1;1;1;0;1;1;1;1;1;1
"279";1;1;1;0;1;1;1;1;1;1;1;0;1;0;1
"280";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"281";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"282";1;1;1;0;1;1;1;0;1;1;0;1;0;1;1
"283";1;1;1;0;0;1;1;0;1;1;0;1;1;0;1
"284";1;1;1;1;1;0;0;1;1;1;1;1;1;1;0
"285";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"286";1;1;1;1;1;1;0;1;1;1;1;1;1;0;1
"287";0;0;0;1;1;1;1;0;1;0;1;1;1;0;0
